,kw/m2,degrees,degrees,degrees,kw/m2,kw,kw,kw,$/kwh,$/kwh,kw,kw,kw,%,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kwh,%,$/KWH,kw,kw,kw,kw,
End Time,Global Solar,PV Solar Altitude,PV Solar Azimuth,PV Angle of Incidence,PV Incident Solar,PV Power Output,AC Primary Load,AC Primary Load Served,Grid Power Price,Grid Sellback Rate,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Trojan L16P Maximum Charge Power,Trojan L16P Maximum Discharge Power,Trojan L16P Charge Power,Trojan L16P Discharge Power,Trojan L16P Input Power,Trojan L16P Energy Content,Trojan L16P State of Charge,Trojan L16P Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity,
6/30/16 18:00,0.1888468,20.70704,103.5541,85.77449,0.1412015,1.270814,1.178119,1.178119,0.45,0.2,0,0,1.178119,107.868,0,0,1.270814,1.309021,1.178119,0,0,0.0120016,7.092913,0,0.03820724,-0.03820724,18.91363,99.60863,0.00668506,1.178119,0.3177034,1000,8.363727,
6/30/16 19:00,0.3100818,9.737841,112.2089,99.42016,0.01615419,0.1453877,1.836027,1.836027,0.45,0.2,0,0,1.836027,7.918603,0,0,0.1453877,2.04003,1.836027,0,0,0.0368369,7.071803,0,1.894643,-1.894643,16.8586,88.78582,0.00668506,1.836027,0.03634693,1000,7.217191,
6/30/16 20:00,0.100252,0,121.4107,90,0,0,0.4432943,0.4432943,0.45,0.2,0,1.81E-08,0.4432943,0,4.55E-16,0,0,0.4925492,0.4432943,0,0,0.9371396,6.114095,0,0.4925492,-0.4925492,16.32435,85.97222,0.00668506,0.4432943,0,1000,6.114095,
6/30/16 21:00,0.004662884,0,131.6562,90,0,0,0.3232431,0.3232431,0.05,0.02,0.3232431,0,0.3232431,0,0,0,0,0,0,0,0,0.9371396,6.024028,0,0,0,16.32435,85.97222,0.00668506,0.3232431,0,1000,6.024028,
6/30/16 22:00,0,0,143.3584,90,0,0,0.3038831,0.3038831,0.05,0.02,0.3038831,0,0.3038831,0,0,0,0,0,0,0,0,0.9371396,6.092616,0,0,0,16.32435,85.97222,0.00668506,0.3038831,0,1000,6.092616,
6/30/16 23:00,0,0,156.7259,90,0,0,0.3687844,0.3687844,0.05,0.02,0.3687844,0,0.3687844,0,0,0,0,0,0,0,0,0.9371396,6.104304,0,0,0,16.32435,85.97222,0.00668506,0.3687844,0,1000,6.104304,
7/1/16 0:00,0,0,171.5276,90,0,0,0.2428478,0.2428478,0.05,0.02,0.2428478,0,0.2428478,0,0,0,0,0,0,0,0,0.9371396,6.106296,0,0,0,16.32435,85.97222,0.00668506,0.2428478,0,1000,6.106296,
7/1/16 1:00,0,0,-173.0986,90,0,0,0.2072435,0.2072435,0.05,0,0.2072435,0,0.2072435,0,0,0,0,0,0,0,0,0.9371396,6.106636,0,0,0,16.32435,85.97222,0.00668506,0.2072435,0,1000,6.106636,
7/1/16 2:00,0,0,-158.1733,90,0,0,0.1891533,0.1891533,0.05,0,0.1891533,0,0.1891533,0,0,0,0,0,0,0,0,0.9371396,6.106693,0,0,0,16.32435,85.97222,0.00668506,0.1891533,0,1000,6.106693,
7/1/16 3:00,0,0,-144.6281,90,0,0,0.1834183,0.1834183,0.05,0,0.1834183,0,0.1834183,0,0,0,0,0,0,0,0,0.9371396,6.106703,0,0,0,16.32435,85.97222,0.00668506,0.1834183,0,1000,6.106703,
7/1/16 4:00,0,0,-132.7521,90,0,0,0.2377708,0.2377708,0.05,0,0.2377708,0,0.2377708,0,0,0,0,0,0,0,0,0.9371396,6.106705,0,0,0,16.32435,85.97222,0.00668506,0.2377708,0,1000,6.106705,
7/1/16 5:00,0.004662884,0,-122.3691,90,0,0,0.2084294,0.2084294,0.05,0,0.2084294,0,0.2084294,0,0,0,0,0,0,0,0,0.9371396,6.106705,0,0,0,16.32435,85.97222,0.00668506,0.2084294,0,1000,6.106705,
7/1/16 6:00,0.06061749,8.605523,-113.0775,100.8298,0.04978504,0.4480653,0.2482484,0.2482484,0.05,0,0,0,0.2482484,180.4908,0,0,0.4480653,0.2758315,0.2482484,0,0,0.9371396,6.106705,0.1722338,0,0.1722338,16.48314,86.8085,0.006683127,0.2482484,0.1120163,1000,6.55477,
7/1/16 7:00,0.2261499,19.52127,-104.3869,87.15921,0.1251399,1.126259,0.1855045,0.1855045,0.05,0,0,0,0.1855045,607.1329,0,0,1.126259,0.2061161,0.1855045,0,0,0.9371396,6.180933,0.9201427,0,0.9201427,17.33147,91.27623,0.006672821,0.1855045,0.2815647,1000,7.307191,
7/1/16 8:00,0.4709513,30.86789,-95.71535,73.75294,0.291811,2.626299,0.2575565,0.2575565,0.05,0,0,1.53654,1.794096,146.3856,-4.52E-08,0,2.626299,1.99344,1.794096,0,0,0.6328587,6.565184,0.6328587,0,0.6328587,17.91494,94.34905,0.00666575,0.2575565,0.6565748,1000,9.191483,
7/1/16 9:00,0.6469752,42.38814,-86.24156,60.85153,0.498254,4.484286,0.2306538,0.2306538,0.12,0.05,0,3.452625,3.683279,121.7471,-4.86E-08,0,4.484286,4.092532,3.683279,0,0,0.3917542,6.770123,0.3917542,0,0.3917542,18.27612,96.25121,0.006661381,0.2306538,1.121071,1000,11.25441,
7/1/16 10:00,0.7588844,53.75018,-74.46368,48.90434,0.649255,5.843295,0.2482658,0.2482658,0.12,0.05,0,4.776801,5.025067,116.2829,1.77E-07,0,5.843295,5.583408,5.025067,0,0,0.2598868,6.882211,0.2598868,0,0.2598868,18.51572,97.51308,0.006658486,0.2482658,1.460824,1000,12.72551,
7/1/16 11:00,0.9057652,64.28127,-56.90991,38.83917,0.8145604,7.331043,0.2283452,0.2283452,0.12,0.05,0,6.214427,6.442772,113.7871,8.20E-08,0,7.331043,7.158636,6.442772,0,0,0.1724065,6.956569,0.1724065,0,0.1724065,18.67467,98.3502,0.006656566,0.2283452,1.832761,1000,14.28761,
